protocol_type,duration,src_bytes,dst_bytes,num_packets,num_connections,attack_type
1,,,,12,2,Normal
1,56.87835346,117.6514249,2270.936701,92,10,Phishing
1,,,,54,19,Botnet
0,661.2026323,4868.185597,4.900244287,478,301,DDoS
0,541.0687577,7024.710985,27.94507837,497,304,DDoS
2,2.095252938,673.0194793,488.7263189,20,2,Normal
0,,,,111,3,Phishing
0,666.878197,4158.201664,127.7255845,521,295,DDoS
1,3.407651647,516.5956534,1317.071384,15,4,Normal
0,104.5147868,73.08300329,4661.948372,192,149,PortScan
0,3.910061173,297.0769422,927.767791,16,1,Normal
1,6.550993766,920.5685885,292.1128694,18,3,Normal
0,2.135996748,420.6331383,621.4178134,16,4,Normal
0,5.576921804,387.8216243,529.6914461,12,3,Normal
2,5.958699731,520.1252086,430.7174861,17,3,Normal
0,8.605503928,423.9153023,200.7291082,14,4,Normal
0,23.71279567,1267.754196,122.8944973,47,12,Botnet
2,24.18223523,1875.89189,33.03581021,52,25,Botnet
0,600.1159684,5506.618697,52.5604008,519,280,DDoS
2,60.06655615,180.3680728,3411.370826,90,8,Phishing
0,4.679374312,859.2883196,1100.138265,16,3,Normal
2,68.84332349,115.6244828,3390.899514,100,6,Phishing
0,6.43384095,185.3378549,182.6083935,13,2,Normal
0,3.999627461,316.0024955,4.307174262,10,4,Normal
0,1033.157578,3481.096577,102.6771585,499,305,DDoS
0,7.825531111,601.5195682,561.8955092,10,4,Normal
2,5.991893906,547.8542156,1135.304583,17,3,Normal
0,3.787718799,613.1729849,397.7089285,13,3,Normal
0,467.646615,4011.915418,103.6711864,492,312,DDoS
0,3.109039386,394.7591127,873.8597732,16,8,Normal
0,7.233032231,622.7808989,983.8414461,15,4,Normal
0,3.180112845,484.127437,911.698932,18,2,Normal
0,33.58965438,1031.991495,185.6813192,55,22,Botnet
0,564.6208658,4489.295728,103.5872199,512,333,DDoS
0,2.892298026,155.3008435,964.9886634,14,1,Normal
0,9.629303077,2.453652419,582.3977451,19,4,Normal
0,6.855261982,441.4701095,922.6486639,22,5,Normal
0,839.0240996,5553.106828,193.6437518,526,292,DDoS
0,3.691410147,715.6258542,816.5801372,13,2,Normal
1,2.092754401,651.4274346,782.0322939,11,2,Normal
0,2.211406795,335.0579463,905.0398961,13,2,Normal
0,2.036347998,691.1177568,322.5485618,20,3,Normal
0,9.562698191,416.3507616,896.9498133,10,2,Normal
0,508.2934651,5044.863889,219.363815,519,304,DDoS
0,2.441792964,983.9234681,483.0262186,11,5,Normal
0,4.666052132,350.1034469,605.5461354,15,3,Normal
2,4.673325615,748.9860952,776.2177283,19,3,Normal
0,141.5565562,44.63795894,4325.299069,230,142,PortScan
0,516.764751,3636.608634,41.00071633,504,294,DDoS
0,6.268043859,372.5285264,274.0813344,8,5,Normal
0,6.439980544,442.4228629,977.1186649,12,6,Normal
0,6.74998136,645.6958527,139.1565251,18,0,Normal
1,2.560418322,221.975975,29.43149625,9,1,Normal
1,6.578989202,574.2256002,669.9853394,15,3,Normal
1,5.420239238,450.4157535,589.2990184,11,3,Normal
0,3.906639773,313.3351942,979.9847752,16,4,Normal
1,3.744874151,410.9124667,823.9768236,16,5,Normal
1,93.22537462,24.03063252,2462.372336,95,8,Phishing
1,1.326679962,397.3234414,987.5807057,15,4,Normal
0,9.143937709,594.1387245,954.10157,15,2,Normal
0,4.719859014,269.1667365,174.7217494,17,5,Normal
0,4.413472624,469.2839435,542.0207681,20,2,Normal
0,4.130163928,435.1753245,474.7929632,12,6,Normal
0,7.800744335,747.018861,722.341977,16,4,Normal
0,8.119163934,694.6848566,825.6179633,17,2,Normal
1,4.317486895,673.3800843,1423.274749,14,5,Normal
0,2.737861071,355.8036442,864.2121166,6,2,Normal
1,6.710760523,19.85319291,692.0600278,17,3,Normal
0,39.0812244,644.7238615,165.6269665,52,20,Botnet
0,5.148193237,685.8398416,939.3342393,14,2,Normal
0,,,,516,315,DDoS
0,3.798834436,355.7055041,162.742669,20,3,Normal
0,6.596435627,533.5553852,998.4482955,18,4,Normal
1,,,,105,12,Phishing
0,4.870967207,768.4911284,803.8194579,19,3,Normal
0,10.99221611,672.6554012,411.5010965,12,3,Normal
0,,,,193,148,PortScan
1,2.651341834,445.0805146,689.8010933,16,3,Normal
0,3.894504267,369.6239948,728.2613267,13,1,Normal
0,8.194956626,574.9519322,482.1038249,13,5,Normal
1,4.883317015,457.5881889,896.7827803,15,2,Normal
0,245.1445587,3633.018536,41.67810978,490,291,DDoS
1,5.460787326,760.2518004,404.8783689,17,5,Normal
0,78.55097992,30.86095683,2412.523147,99,13,Phishing
0,6.83672186,687.3575618,736.8783142,12,1,Normal
2,2.948945295,34.33708666,299.1513572,13,5,Normal
2,30.76397726,2039.072567,162.8615886,65,23,Botnet
0,161.4836721,24.4047022,4796.427917,176,144,PortScan
2,2.265746907,641.2573407,140.1855328,17,5,Normal
1,129.366375,104.3342309,3897.936718,207,156,PortScan
0,614.2100776,6475.205644,34.6865137,494,309,DDoS
1,2.870685367,313.1750285,574.0711966,18,2,Normal
0,5.130902032,760.6380475,331.9026622,12,4,Normal
2,39.12595898,186.1249999,2965.885798,107,23,Phishing
0,642.3024531,4143.687399,47.07341053,454,339,DDoS
0,5.583825082,453.6019901,700.00864,15,2,Normal
0,275.1480916,4852.053528,49.00311263,538,319,DDoS
0,137.5663919,88.24827106,6710.238457,198,125,PortScan
0,134.877555,107.933565,5896.898016,207,122,PortScan
0,5.369996871,639.7200285,1034.276427,11,0,Normal
0,110.0672198,149.6314679,6246.389995,205,164,PortScan
0,1.596416808,588.7396515,871.3145374,14,9,Normal
0,41.55817193,206.8296309,111.0496378,36,16,Botnet
1,26.49618771,2021.931933,26.47705104,40,17,Botnet
0,75.07129305,38.91285607,4481.719568,181,166,PortScan
0,4.84407748,673.8991278,607.2047913,15,3,Normal
0,3.202210021,514.0884759,717.2150111,7,2,Normal
1,5.399454398,360.4834109,254.8670764,14,5,Normal
0,709.9761756,3213.945236,0.037033396,468,299,DDoS
0,4.51087489,313.4745524,356.4326127,14,1,Normal
0,7.121743412,646.9533499,204.9646371,16,2,Normal
1,1.698517684,831.6655091,1044.684982,16,2,Normal
0,751.7531067,5735.14237,49.92972473,522,327,DDoS
0,,,,9,0,Normal
1,4.560454906,250.3774,179.9075824,19,1,Normal
0,145.9836465,193.915669,4676.949064,195,152,PortScan
0,4.897773072,405.5709252,501.4959489,18,5,Normal
1,43.32058643,108.6209395,2383.456801,111,9,Phishing
0,130.6744544,208.9180388,5224.531369,186,148,PortScan
0,707.1184098,5174.581824,33.63491352,489,295,DDoS
0,35.84424937,1914.455209,177.8472126,44,23,Botnet
0,8.50865706,1123.117135,305.6224951,19,5,Normal
2,6.85969014,284.3943267,362.1824375,14,2,Normal
0,3.860506846,883.2457674,966.4559721,11,2,Normal
0,7.044108668,466.8582683,630.5345765,18,2,Normal
1,107.2665749,171.7160611,5798.105046,199,161,PortScan
0,2.49383808,805.8601169,763.9550736,10,2,Normal
0,,,,10,2,Normal
0,1.93237927,651.3562145,630.8104148,16,8,Normal
1,2.377617301,798.5707227,59.77796024,17,3,Normal
1,2.082555872,349.3827268,950.7098883,7,6,Normal
0,6.775031339,478.9401997,277.9790974,22,3,Normal
0,8.055967561,965.8244588,826.9724052,20,2,Normal
0,7.874097589,276.8315151,909.3935171,10,2,Normal
0,115.0493182,16.99246692,3926.775532,192,137,PortScan
1,128.1018353,8.524238571,6033.055105,203,149,PortScan
1,3.904646475,622.5425518,716.3544548,16,2,Normal
2,7.065681788,752.5908626,743.4666014,13,3,Normal
0,3.7532545,563.1840223,845.6637442,18,4,Normal
1,49.12534008,144.2441496,2565.971156,99,10,Phishing
0,8.454280325,401.255853,420.0267044,9,5,Normal
0,3.168116934,622.8388465,166.4584913,10,2,Normal
0,3.372371711,454.7242893,26.09178971,18,1,Normal
1,2.642555423,541.3262264,171.0958868,18,5,Normal
0,4.143594059,434.7914615,282.6285226,7,4,Normal
0,129.7222274,75.81546036,3772.451324,210,148,PortScan
1,90.54242159,190.24032,4266.306895,201,160,PortScan
1,25.67698057,1696.436526,328.6549627,54,16,Botnet
2,0.954208143,720.4581829,796.2718627,16,2,Normal
0,142.3869817,148.2705653,5829.465785,211,143,PortScan
1,7.669984778,122.5920295,795.9875217,17,4,Normal
1,6.568444438,682.060007,367.9269618,16,2,Normal
1,5.152987162,311.4635626,544.0992097,14,2,Normal
0,532.9303987,4734.571239,282.044249,480,299,DDoS
0,3.465860541,484.8459789,442.938902,10,4,Normal
2,58.52316237,233.2513939,3302.398015,107,9,Phishing
2,65.34323318,42.88599903,3376.875781,117,14,Phishing
0,3.950341622,742.6586128,229.8859283,16,4,Normal
0,59.4248967,318.5780678,3813.811408,112,14,Phishing
0,1.206077979,556.1308889,441.7542616,14,2,Normal
1,9.93371941,766.9967276,638.8302259,15,6,Normal
1,6.280923636,617.0286424,730.3025407,17,4,Normal
1,24.88382484,2072.36017,209.53856,54,20,Botnet
0,,,,525,310,DDoS
1,4.329382078,405.5359439,378.9064259,13,5,Normal
0,5.789305631,673.4329388,925.5301751,11,1,Normal
0,866.7470274,6600.081286,108.3956397,515,293,DDoS
2,38.38584814,1509.882845,186.7719759,42,18,Botnet
1,2.869751136,568.3785084,41.89509672,7,3,Normal
1,4.020071888,760.3087954,835.0134087,10,2,Normal
0,124.2260977,12.88638297,5879.642316,209,140,PortScan
1,9.31210498,753.205142,524.6803798,21,4,Normal
0,43.67792657,262.0887824,207.6170666,46,24,Botnet
0,6.085374304,346.8371853,529.9188443,19,3,Normal
0,4.867291437,602.721334,302.7523031,21,5,Normal
1,3.636701,548.3577396,838.0105431,14,1,Normal
1,4.848586558,346.4824382,636.6596299,21,4,Normal
0,0.769116872,212.4931775,798.4390073,23,2,Normal
2,6.064108446,559.7664,595.7351451,15,2,Normal
1,163.3129222,157.2817885,6782.160288,194,142,PortScan
0,144.845165,105.0491816,5315.324159,203,132,PortScan
0,2.479637224,804.6451894,1061.232129,10,4,Normal
0,5.277071888,236.7869201,353.0703095,10,4,Normal
0,10.54780745,244.8305011,2825.917715,86,14,Phishing
0,6.519635005,403.189322,1174.588637,14,3,Normal
0,,,,13,1,Normal
1,40.30958892,116.1716238,3649.020471,107,8,Phishing
2,8.779735104,826.4913097,1091.743171,11,1,Normal
1,5.019667464,46.02494886,571.2759142,9,1,Normal
0,110.9766584,133.1871787,2849.255296,106,19,Phishing
0,2.648734818,321.2245818,760.7661905,21,8,Normal
2,2.977264271,528.3338716,584.5579543,12,7,Normal
0,5.247154664,321.2156405,540.5652509,22,3,Normal
1,6.383734766,448.6583634,975.664458,13,6,Normal
1,31.18335282,1945.529172,408.8952639,47,26,Botnet
0,4.822399846,373.353202,1225.09423,17,4,Normal
0,5.91830817,363.9311145,1054.878108,17,6,Normal
1,145.1165129,36.64405996,5123.487215,192,163,PortScan
0,426.5568567,4996.62137,77.4968411,480,296,DDoS
1,4.594333618,966.1556891,641.4284807,17,4,Normal
1,32.63164743,1290.226857,144.6148863,48,20,Botnet
0,5.31714286,437.942452,212.3470696,14,1,Normal
0,6.07863352,378.2146744,784.8036443,18,2,Normal
0,4.161172364,644.514641,763.065655,15,3,Normal
0,716.9063095,4012.06095,106.9982641,500,309,DDoS
1,7.325703229,667.405529,75.78712398,17,4,Normal
2,23.72893557,1559.601007,157.8585603,57,15,Botnet
0,,,,16,1,Normal
1,5.276940957,308.9029073,767.2175896,11,3,Normal
1,4.254966574,401.8584793,753.256437,10,5,Normal
0,385.1731052,5307.152582,19.26763019,488,295,DDoS
0,2.10496403,277.9878774,306.8777435,16,3,Normal
0,131.1167967,163.0349518,5751.37796,215,142,PortScan
0,39.62407768,1161.130975,116.9821027,59,28,Botnet
2,7.147360931,322.2357721,880.9241709,14,2,Normal
0,174.5923584,88.77879857,6052.529678,192,132,PortScan
0,151.19458,234.6826435,5316.960244,201,135,PortScan
0,404.1560684,5655.564897,136.1323893,480,302,DDoS
0,,,,202,164,PortScan
0,6.450089403,908.4928509,332.287513,8,7,Normal
0,72.73238024,105.921096,3313.335558,106,10,Phishing
1,2.155960606,231.6847435,316.9711691,8,6,Normal
1,1.608443622,30.05159203,383.5610495,17,2,Normal
0,3.320159668,636.5512969,718.2657188,18,4,Normal
0,0.59342561,656.9944749,556.7072198,19,0,Normal
0,,,,49,27,Botnet
0,3.990555038,664.0168462,517.3992327,14,1,Normal
0,443.6493326,3274.317103,146.2481132,465,290,DDoS
0,459.7198036,3063.678154,205.463173,518,342,DDoS
0,24.32019034,1024.192426,203.3206382,39,22,Botnet
0,26.69250977,1277.861186,181.6618236,49,17,Botnet
2,35.06319735,1719.160263,400.2633478,53,23,Botnet
0,512.2092977,4861.246707,78.96484231,476,337,DDoS
0,116.7784318,186.3105972,5173.686017,171,146,PortScan
0,6.35140646,754.454903,695.2417109,19,4,Normal
1,6.0347188,277.4833157,116.966138,12,2,Normal
0,50.77806284,823.7787408,310.1823554,40,19,Botnet
2,52.52428848,191.2116289,2922.267986,85,14,Phishing
2,67.95884344,1897.58687,134.3598904,47,21,Botnet
0,69.02113121,190.9613922,3412.534987,124,11,Phishing
0,4.068007186,763.0914343,714.4477083,22,2,Normal
0,57.96617137,45.33967188,4898.63106,194,149,PortScan
2,32.13116664,947.0536705,176.52216,49,26,Botnet
0,4.436373987,229.6058431,690.0310822,15,5,Normal
0,,,,20,2,Normal
0,3.099410017,332.1733914,775.4824984,24,1,Normal
0,7.68415617,457.6012847,873.6815193,26,1,Normal
1,81.14567113,118.942483,3202.989038,94,11,Phishing
0,2.264986416,646.2695961,1014.69825,16,3,Normal
0,6.180561552,649.5582772,629.2760181,18,3,Normal
2,2.060825778,611.4210173,420.0420523,16,1,Normal
1,134.4637369,108.9961113,3725.911474,207,135,PortScan
0,554.4087021,5696.601128,71.87805699,515,323,DDoS
2,81.13576918,25.07675967,3642.413043,109,10,Phishing
0,6.213616619,503.9005964,838.7042351,15,3,Normal
0,49.22014567,301.8167691,2548.340399,101,13,Phishing
2,19.52972003,1855.73677,254.2802628,52,23,Botnet
1,36.12602134,189.0010406,2640.253369,105,10,Phishing
0,90.80066082,44.76938414,1893.709286,193,136,PortScan
0,5.059989827,322.0266065,860.7928285,21,2,Normal
0,51.3682711,25.8774795,3003.831193,210,140,PortScan
0,66.44449131,47.41610422,2269.956322,95,20,Phishing
0,6.407660973,162.5649498,841.5661761,15,2,Normal
1,,,,187,134,PortScan
0,6.096080547,556.0973725,487.6498535,20,3,Normal
0,3.193859273,445.3488171,107.9233906,17,8,Normal
0,80.19662858,32.68043769,3625.025976,107,7,Phishing
1,34.4394681,1577.026039,115.2909728,63,26,Botnet
1,56.12364358,283.7145587,2963.46695,94,15,Phishing
2,4.251706757,505.643565,658.839543,12,1,Normal
1,5.59898301,785.2754228,507.2082983,18,5,Normal
2,90.78631068,143.7953687,3080.646911,96,12,Phishing
1,8.276207223,590.3605142,341.7122915,15,5,Normal
1,844.9316481,5869.499542,147.3994223,480,288,DDoS
0,1.982169337,586.9426475,620.787479,15,4,Normal
0,6.552523601,312.883493,788.3021211,9,1,Normal
0,35.24399467,20.7489037,2279.678675,115,8,Phishing
0,10.10816459,683.2583705,1073.849711,15,4,Normal
0,0.382573005,565.4306496,1059.501515,15,5,Normal
0,1.937600881,1018.168205,160.2095714,20,3,Normal
0,6.293814365,528.0538663,300.8007655,16,0,Normal
0,8.033313888,653.6086341,443.650989,12,5,Normal
0,5.803110901,670.8129256,1036.921392,6,2,Normal
0,2.985740569,305.7388029,819.2150672,16,0,Normal
0,6.459859422,411.7415489,712.8006099,11,3,Normal
0,,,,42,11,Botnet
0,8.96490993,425.5734981,564.4961998,19,1,Normal
1,626.6854182,4665.334011,80.4805672,480,280,DDoS
1,4.979769357,589.6500261,374.3803938,12,4,Normal
0,4.579170736,15.79748114,263.1156672,13,6,Normal
1,65.53034581,221.3126185,2728.824054,91,12,Phishing
0,4.943114086,559.9324719,615.0493604,13,9,Normal
0,5.756657024,395.8442141,1195.749916,12,4,Normal
2,17.21007798,146.0174721,2668.745725,112,7,Phishing
1,9.866555837,482.5816085,472.0510279,20,2,Normal
0,7.63967609,364.5077011,706.9610059,9,3,Normal
0,128.7390527,110.7627891,4246.390279,187,150,PortScan
0,442.1811648,5972.504752,17.21245856,493,277,DDoS
0,2.511853032,356.4284622,656.7246947,20,3,Normal
0,36.60759005,1321.032798,311.3008258,60,22,Botnet
1,3.210164227,483.2570085,1299.56038,14,5,Normal
0,3.527115117,471.3106666,1262.417634,20,2,Normal
2,57.20053979,180.7930331,2871.982955,102,13,Phishing
1,5.372993541,209.2050357,187.3220037,14,2,Normal
0,129.8082636,181.4956065,6559.888425,191,144,PortScan
1,4.1491601,420.1022418,281.2354941,11,3,Normal
0,2.584543281,1033.816974,584.7350032,15,4,Normal
0,118.0546294,45.570647,6015.215249,187,130,PortScan
0,8.139441086,385.2796514,502.5189199,14,4,Normal
1,2.295040511,200.5415066,1003.972768,15,13,Normal
1,38.38139998,1466.199518,142.948192,52,17,Botnet
0,9.064871268,529.4426177,667.5010204,10,2,Normal
1,3.809348256,124.755942,236.4142054,14,3,Normal
0,5.105868505,509.2364536,703.2495462,24,1,Normal
0,6.206614547,735.00769,2.024738262,14,3,Normal
0,5.224323534,877.3457387,824.7729405,14,2,Normal
0,808.6084608,3587.733682,108.9549086,513,289,DDoS
1,693.8290184,4344.13637,40.24211089,505,267,DDoS
1,1.702951344,836.8015828,578.3531537,20,5,Normal
0,86.70326441,65.99422051,6037.397347,174,140,PortScan
0,6.365982185,609.1011095,593.8446319,17,2,Normal
2,46.82160309,240.684567,3550.535338,94,8,Phishing
2,8.900110338,538.6939888,945.9917431,21,0,Normal
0,795.4758042,3379.798803,244.6350631,528,279,DDoS
2,7.362642423,98.908825,906.5773467,12,3,Normal
1,546.124543,4849.720779,153.4396888,544,296,DDoS
1,163.89636,104.3224759,5092.223801,206,155,PortScan
1,3.837029704,586.2357421,719.6051213,11,3,Normal
0,7.474892137,903.0976074,486.0647837,10,2,Normal
0,886.3585614,6670.146049,51.23966832,483,326,DDoS
0,347.1294491,3520.896377,29.42479317,488,322,DDoS
1,,,,45,13,Botnet
1,6.202807845,369.1045713,1519.008877,14,2,Normal
1,53.08554191,238.0398233,3060.711672,109,12,Phishing
1,17.72257711,2076.995526,327.0842189,48,20,Botnet
1,17.36680178,1615.467471,254.8564944,39,29,Botnet
0,4.543001342,1018.270272,296.4018477,6,4,Normal
1,5.270391884,683.9397985,936.9267338,20,3,Normal
0,97.13214414,151.2894301,4896.445997,204,161,PortScan
0,37.81624668,1938.741574,291.6047065,53,10,Botnet
0,6.483220006,635.005686,966.7806038,19,4,Normal
0,,,,218,150,PortScan
2,1.610820241,153.2332103,1134.17738,19,1,Normal
0,106.5682782,168.8154982,3455.828692,202,156,PortScan
0,2.31033142,351.550856,680.8991745,13,5,Normal
0,514.9906014,3962.929016,147.037441,548,325,DDoS
0,277.0349737,6970.763367,190.5616045,525,293,DDoS
0,4.276199427,418.9256512,488.8157457,9,1,Normal
0,15.10144075,1183.121945,249.6292728,52,22,Botnet
1,5.158249214,387.909076,95.83011353,15,3,Normal
0,6.620360861,266.2699704,1064.751673,16,5,Normal
0,,,,11,3,Normal
1,125.8822717,52.97152915,3811.684295,204,170,PortScan
0,546.785642,3216.344143,92.55404001,503,299,DDoS
0,7.103019854,100.8345357,775.708045,9,1,Normal
0,7.191616535,570.2381576,1114.416453,8,1,Normal
1,5.677629958,624.3517702,529.5190053,16,3,Normal
0,5.137166969,374.8702892,788.7086774,12,4,Normal
1,18.1114642,1531.127954,7.256427847,54,20,Botnet
0,680.640649,5633.02152,78.30889242,492,296,DDoS
0,2.188715955,374.798867,234.7351097,13,4,Normal
0,7.411291012,318.4233075,718.564016,14,4,Normal
1,4.849333532,491.7122079,838.5475397,10,4,Normal
2,,,,16,0,Normal
1,66.55375993,37.25616654,3723.254051,103,8,Phishing
1,28.28173973,1484.819523,119.5421002,53,25,Botnet
0,6.466915091,413.2632538,256.5680285,16,2,Normal
0,820.5270628,5173.606627,37.83340404,507,300,DDoS
1,6.470405052,270.3241019,892.143173,7,3,Normal
1,4.802347297,537.6912183,1219.198136,22,5,Normal
0,37.48523561,2746.111279,234.2781523,41,15,Botnet
0,810.0194995,6357.272907,92.47337341,502,300,DDoS
0,316.9550626,4533.220426,130.2943226,514,303,DDoS
2,25.28011747,1507.70147,280.3049164,63,15,Botnet
0,45.91730323,702.5489896,213.2235966,57,15,Botnet
0,94.87731806,134.9442269,4999.263604,183,145,PortScan
0,,,,183,164,PortScan
0,2.849097415,625.5458411,616.2028521,17,4,Normal
2,3.196397488,441.344923,935.0284743,16,1,Normal
1,3.923441911,320.0216501,276.7953795,13,4,Normal
0,5.286081758,444.8314985,488.3331427,16,5,Normal
1,732.5916403,3727.388638,169.6012899,487,323,DDoS
1,5.814147207,590.3709946,523.5365469,14,2,Normal
0,6.278961092,232.7624874,1015.377295,23,3,Normal
0,3.572910382,661.2353848,315.3088116,16,2,Normal
0,88.22796026,118.5772778,4841.205598,218,139,PortScan
0,66.10109333,135.353199,2590.733294,96,15,Phishing
0,3.65358897,883.9834109,573.6306355,14,1,Normal
0,18.09152922,241.0323136,2385.007004,96,10,Phishing
0,96.9731144,182.803153,4096.000106,217,140,PortScan
0,9.808583056,508.6715659,697.228348,13,2,Normal
0,45.09283192,199.2533189,3001.795101,110,11,Phishing
0,7.104982493,786.8741431,354.8253401,21,2,Normal
1,,,,16,3,Normal
0,1.866039425,680.0483687,688.2466111,12,5,Normal
1,5.412429094,456.5385857,654.4201463,12,3,Normal
0,6.496353429,425.6154912,118.7267665,22,5,Normal
0,5.964997169,527.7410011,538.6682184,14,3,Normal
0,5.53302804,251.1887496,727.7503874,15,6,Normal
1,54.45527669,79.4701516,3334.849625,195,135,PortScan
0,5.446838236,406.2578442,846.4102425,12,1,Normal
1,1.911198878,524.0214787,191.6415606,17,2,Normal
0,135.2443984,136.4012514,5506.990968,196,162,PortScan
0,6.59063659,404.6280043,768.3070632,16,3,Normal
1,32.81795031,1602.942158,140.4922559,48,21,Botnet
2,4.907545446,483.0917452,1328.713764,9,3,Normal
0,248.2841215,4542.631491,251.4865384,510,332,DDoS
0,5.070530752,547.4896252,430.9171335,12,1,Normal
2,64.34234639,234.7958652,3634.463963,91,9,Phishing
0,34.78906652,941.4941463,289.1002284,60,16,Botnet
0,4.668851255,611.7896084,610.201318,15,3,Normal
1,1.971823341,663.4762308,891.9894693,10,3,Normal
0,6.137660197,617.1779025,947.3364131,13,3,Normal
0,30.82049945,467.7358493,251.9144933,47,21,Botnet
0,0.687429951,615.3246198,788.5019514,17,2,Normal
1,5.885759869,108.1615093,266.3491615,25,3,Normal
0,32.58787621,2215.221216,259.6055584,48,15,Botnet
0,4.456671597,397.3391241,397.0635065,17,1,Normal
0,7.074470647,422.9373504,477.8128878,20,2,Normal
1,533.5603863,4959.472669,95.72065431,483,281,DDoS
2,1.279837308,839.5745952,646.8257149,14,3,Normal
1,4.466588451,517.7940569,532.4472888,7,4,Normal
0,132.6472959,152.9076885,5225.173492,193,167,PortScan
0,7.23250183,273.2658716,986.5644459,20,5,Normal
1,5.367958397,362.1384106,584.1662133,11,1,Normal
1,1.994294195,548.1515043,530.2320325,13,1,Normal
0,26.90144896,1830.861749,477.0941282,55,20,Botnet
0,2.29822204,506.7911968,943.4956719,17,1,Normal
1,5.795911785,423.7296173,400.1374773,14,3,Normal
1,7.63656518,763.5308881,1006.846225,10,4,Normal
2,0.314269048,441.1804654,767.399449,14,2,Normal
0,7.176615007,585.7815268,679.8907996,18,3,Normal
1,8.480833907,516.3962806,41.41769938,19,2,Normal
0,136.267648,140.3012616,4660.347534,184,160,PortScan
0,88.65792907,24.06804529,4570.78561,194,152,PortScan
0,89.1353024,175.1878019,2466.107465,96,9,Phishing
1,3.302807841,446.4474446,864.4292584,10,3,Normal
0,2.618756731,39.68162225,873.4402905,16,4,Normal
0,8.543887179,482.9498592,671.4271982,12,3,Normal
0,,,,12,5,Normal
0,3.571959315,249.9529918,156.5269063,18,3,Normal
1,3.940034372,638.8670428,667.4849116,13,5,Normal
1,4.884493633,552.1957698,1144.317239,11,3,Normal
0,28.72049976,960.9200384,246.2053166,43,14,Botnet
0,8.823761434,734.5218594,1056.353564,15,4,Normal
2,8.071758961,695.2634599,828.6382135,19,2,Normal
0,4.039179538,18.33169348,682.083801,14,4,Normal
0,3.231121002,606.2650785,745.122954,12,3,Normal
1,5.188840937,520.5356507,587.4286514,16,1,Normal
0,6.793573978,729.4983081,430.5228213,9,6,Normal
0,39.70230261,909.8105042,253.6951104,54,11,Botnet
1,329.7529333,4661.983351,220.1091701,527,281,DDoS
0,3.137645383,411.8029902,435.7260874,18,1,Normal
0,199.2846671,75.35899712,6026.444276,211,143,PortScan
0,3.564379063,307.082794,830.6299395,21,5,Normal
1,6.735414566,564.251487,678.1568242,17,5,Normal
0,157.6503713,103.7862815,6871.237494,220,135,PortScan
0,,,,104,9,Phishing
1,6.577848694,666.0752981,918.1248239,16,4,Normal
0,329.1559708,5802.902182,1.458637617,527,299,DDoS
2,60.63695745,84.39709174,3138.936559,102,11,Phishing
1,2.189098906,599.3368969,554.0668345,13,5,Normal
0,7.615624511,395.9440306,859.0820453,15,7,Normal
0,5.670296866,294.5504217,238.0496729,18,2,Normal
0,5.055079899,606.6293305,601.6801577,12,4,Normal
0,153.6692541,113.0855267,3505.414199,207,148,PortScan
0,,,,11,4,Normal
1,42.92544554,1869.885009,172.8822724,60,20,Botnet
2,4.502887777,479.0559849,485.269606,11,5,Normal
1,,,,20,1,Normal
2,49.30206059,190.0131411,2712.952719,101,8,Phishing
2,1.243966634,235.9038667,805.5053464,17,7,Normal
1,9.441871798,569.0119637,709.1091007,16,2,Normal
0,5.53063817,102.8422508,909.1069269,16,2,Normal
0,568.6647736,4995.074755,35.97308217,497,307,DDoS
1,4.394484192,404.5277157,652.6598028,13,2,Normal
1,3.960435184,455.1679299,546.3162896,14,4,Normal
0,427.0816767,5004.302551,92.62341148,491,308,DDoS
2,,,,13,2,Normal
0,5.23684366,250.145639,409.6353342,13,3,Normal
0,6.016143138,368.1049101,732.5585417,16,3,Normal
0,3.575488192,332.426956,570.5249707,10,5,Normal
2,4.046385806,552.0612336,874.1536237,10,3,Normal
1,5.751579601,393.6444746,266.0932238,14,2,Normal
0,6.850199913,392.0518774,1062.925375,17,2,Normal
1,4.807262545,233.3925205,939.117582,18,1,Normal
0,56.72414037,2565.770399,288.9176385,49,18,Botnet
2,32.08038701,2343.740894,218.5540055,53,20,Botnet
0,7.516978146,190.1290212,54.63681749,9,7,Normal
1,77.07168263,89.8282986,4794.480737,203,135,PortScan
0,4.07556932,305.2724331,882.0243546,15,5,Normal
0,4.255097262,199.2517458,507.0127057,16,4,Normal
0,149.9735258,39.13334799,4663.428373,193,156,PortScan
0,361.9370222,5447.2573,73.52668634,515,303,DDoS
1,76.42070134,13.10019607,5116.335664,218,160,PortScan
1,403.1011186,4812.680118,76.61545519,505,314,DDoS
0,79.9411974,56.25188434,5157.609515,215,141,PortScan
1,8.097564935,358.9502412,433.7281202,12,4,Normal
0,114.021543,169.072272,3862.427739,202,154,PortScan
2,0.038218693,478.1731806,684.7929898,14,6,Normal
0,4.377368858,830.2977377,747.3300296,18,2,Normal
1,3.707968883,823.1644441,805.4593514,16,1,Normal
1,7.325192656,457.2208674,901.2875295,9,3,Normal
2,79.98834198,92.97122252,2867.009555,84,14,Phishing
0,6.46873482,588.5789705,552.6541811,18,0,Normal
0,30.0070254,926.256876,531.6232184,59,20,Botnet
1,3.369651561,579.6817428,770.0934548,14,1,Normal
0,,,,517,293,DDoS
0,5.670859043,869.7946003,345.3257447,15,3,Normal
